symbol,date,price,pais
OFICINA CONSULAR OTTAWA,Apr 2015,49,CAN
OFICINA CONSULAR OTTAWA,May 2015,13,CAN
OFICINA CONSULAR OTTAWA,Jun 2015,52,CAN
OFICINA CONSULAR OTTAWA,Jul 2015,40,CAN
OFICINA CONSULAR OTTAWA,Aug 2015,65,CAN
OFICINA CONSULAR OTTAWA,Sep 2015,34,CAN
OFICINA CONSULAR OTTAWA,Oct 2015,81,CAN
OFICINA CONSULAR OTTAWA,Nov 2015,41,CAN
OFICINA CONSULAR OTTAWA,Dec 2015,40,CAN
OFICINA CONSULAR OTTAWA,Jan 2016,37,CAN
OFICINA CONSULAR OTTAWA,Feb 2016,19,CAN
OFICINA CONSULAR OTTAWA,Mar 2016,67,CAN
OFICINA CONSULAR OTTAWA,Apr 2016,26,CAN
OFICINA CONSULAR OTTAWA,May 2016,45,CAN
OFICINA CONSULAR OTTAWA,Jun 2016,46,CAN
OFICINA CONSULAR OTTAWA,Jul 2016,32,CAN
OFICINA CONSULAR OTTAWA,Aug 2016,72,CAN
OFICINA CONSULAR OTTAWA,Sep 2016,81,CAN
OFICINA CONSULAR OTTAWA,Oct 2016,59,CAN
OFICINA CONSULAR OTTAWA,Nov 2016,51,CAN
OFICINA CONSULAR OTTAWA,Dec 2016,72,CAN
OFICINA CONSULAR OTTAWA,Jan 2017,48,CAN
OFICINA CONSULAR OTTAWA,Feb 2017,26,CAN
OFICINA CONSULAR OTTAWA,Mar 2017,40,CAN
OFICINA CONSULAR OTTAWA,Apr 2017,50,CAN
OFICINA CONSULAR OTTAWA,May 2017,28,CAN
OFICINA CONSULAR OTTAWA,Jun 2017,37,CAN
OFICINA CONSULAR OTTAWA,Jul 2017,41,CAN
OFICINA CONSULAR OTTAWA,Aug 2017,54,CAN
OFICINA CONSULAR OTTAWA,Sep 2017,53,CAN
OFICINA CONSULAR OTTAWA,Oct 2017,76,CAN
OFICINA CONSULAR OTTAWA,Nov 2017,52,CAN
OFICINA CONSULAR OTTAWA,Dec 2017,34,CAN
OFICINA CONSULAR TORONTO,Dec 2012,54,CAN
OFICINA CONSULAR TORONTO,Jan 2013,153,CAN
OFICINA CONSULAR TORONTO,Feb 2013,115,CAN
OFICINA CONSULAR TORONTO,Mar 2013,176,CAN
OFICINA CONSULAR TORONTO,Apr 2013,152,CAN
OFICINA CONSULAR TORONTO,May 2013,153,CAN
OFICINA CONSULAR TORONTO,Jun 2013,129,CAN
OFICINA CONSULAR TORONTO,Jul 2013,214,CAN
OFICINA CONSULAR TORONTO,Aug 2013,165,CAN
OFICINA CONSULAR TORONTO,Sep 2013,128,CAN
OFICINA CONSULAR TORONTO,Oct 2013,168,CAN
OFICINA CONSULAR TORONTO,Nov 2013,123,CAN
OFICINA CONSULAR TORONTO,Dec 2013,112,CAN
OFICINA CONSULAR TORONTO,Jan 2014,104,CAN
OFICINA CONSULAR TORONTO,Feb 2014,112,CAN
OFICINA CONSULAR TORONTO,Mar 2014,153,CAN
OFICINA CONSULAR TORONTO,Apr 2014,178,CAN
OFICINA CONSULAR TORONTO,May 2014,130,CAN
OFICINA CONSULAR TORONTO,Jun 2014,130,CAN
OFICINA CONSULAR TORONTO,Jul 2014,220,CAN
OFICINA CONSULAR TORONTO,Aug 2014,163,CAN
OFICINA CONSULAR TORONTO,Sep 2014,176,CAN
OFICINA CONSULAR TORONTO,Oct 2014,174,CAN
OFICINA CONSULAR TORONTO,Nov 2014,187,CAN
OFICINA CONSULAR TORONTO,Dec 2014,146,CAN
OFICINA CONSULAR TORONTO,Jan 2015,142,CAN
OFICINA CONSULAR TORONTO,Feb 2015,107,CAN
OFICINA CONSULAR TORONTO,Mar 2015,164,CAN
OFICINA CONSULAR TORONTO,Apr 2015,121,CAN
OFICINA CONSULAR TORONTO,May 2015,150,CAN
OFICINA CONSULAR TORONTO,Jun 2015,146,CAN
OFICINA CONSULAR TORONTO,Jul 2015,193,CAN
OFICINA CONSULAR TORONTO,Aug 2015,165,CAN
OFICINA CONSULAR TORONTO,Sep 2015,145,CAN
OFICINA CONSULAR TORONTO,Oct 2015,148,CAN
OFICINA CONSULAR TORONTO,Nov 2015,153,CAN
OFICINA CONSULAR TORONTO,Dec 2015,138,CAN
OFICINA CONSULAR TORONTO,Jan 2016,166,CAN
OFICINA CONSULAR TORONTO,Feb 2016,153,CAN
OFICINA CONSULAR TORONTO,Mar 2016,143,CAN
OFICINA CONSULAR TORONTO,Apr 2016,155,CAN
OFICINA CONSULAR TORONTO,May 2016,145,CAN
OFICINA CONSULAR TORONTO,Jun 2016,135,CAN
OFICINA CONSULAR TORONTO,Jul 2016,153,CAN
OFICINA CONSULAR TORONTO,Aug 2016,176,CAN
OFICINA CONSULAR TORONTO,Sep 2016,180,CAN
OFICINA CONSULAR TORONTO,Oct 2016,139,CAN
OFICINA CONSULAR TORONTO,Nov 2016,133,CAN
OFICINA CONSULAR TORONTO,Dec 2016,175,CAN
OFICINA CONSULAR TORONTO,Jan 2017,172,CAN
OFICINA CONSULAR TORONTO,Feb 2017,176,CAN
OFICINA CONSULAR TORONTO,Mar 2017,173,CAN
OFICINA CONSULAR TORONTO,Apr 2017,143,CAN
OFICINA CONSULAR TORONTO,May 2017,183,CAN
OFICINA CONSULAR TORONTO,Jun 2017,217,CAN
OFICINA CONSULAR TORONTO,Jul 2017,136,CAN
OFICINA CONSULAR TORONTO,Aug 2017,211,CAN
OFICINA CONSULAR TORONTO,Sep 2017,215,CAN
OFICINA CONSULAR TORONTO,Oct 2017,162,CAN
OFICINA CONSULAR TORONTO,Nov 2017,175,CAN
OFICINA CONSULAR TORONTO,Dec 2017,131,CAN
